instance_count	machine_type	slots	memory	data_size_MB	features	observations	k	gross_runtime
2	r4.xlarge	8	61000	16000	5	150000000	3	3916
4	m4.2xlarge	32	128000	16000	5	150000000	3	436
4	m4.2xlarge	32	128000	16000	5	150000000	3	446
4	m4.2xlarge	32	128000	16000	5	150000000	3	454
4	m4.2xlarge	32	128000	16000	5	150000000	3	568
4	m4.2xlarge	32	128000	16000	5	150000000	3	598
4	r4.2xlarge	32	244000	10500	5	100000000	7	298
4	r4.2xlarge	32	244000	10500	5	100000000	7	312
4	r4.2xlarge	32	244000	13200	5	125000000	3	306
4	r4.2xlarge	32	244000	13200	5	125000000	3	314
4	r4.2xlarge	32	244000	13200	5	125000000	5	354
4	r4.2xlarge	32	244000	13200	5	125000000	5	356
4	r4.2xlarge	32	244000	13200	5	125000000	5	362
4	r4.2xlarge	32	244000	13200	5	125000000	5	368
4	r4.2xlarge	32	244000	13200	5	125000000	5	368
4	r4.2xlarge	32	244000	13200	5	125000000	7	372
4	r4.2xlarge	32	244000	13200	5	125000000	7	374
4	r4.2xlarge	32	244000	13200	5	125000000	7	376
4	r4.2xlarge	32	244000	13200	5	125000000	9	378
4	r4.2xlarge	32	244000	13200	5	125000000	9	382
4	r4.2xlarge	32	244000	13200	5	125000000	9	384
4	r4.2xlarge	32	244000	16000	5	150000000	3	348
4	r4.2xlarge	32	244000	16000	5	150000000	3	350
4	r4.2xlarge	32	244000	16000	5	150000000	5	420
4	r4.2xlarge	32	244000	16000	5	150000000	5	422
4	r4.2xlarge	32	244000	16000	5	150000000	5	434
4	r4.2xlarge	32	244000	16000	5	150000000	7	436
4	r4.2xlarge	32	244000	16000	5	150000000	7	438
4	r4.2xlarge	32	244000	16000	5	150000000	7	440
4	r4.2xlarge	32	244000	16000	5	150000000	7	446
4	r4.2xlarge	32	244000	16000	5	150000000	7	450
4	r4.2xlarge	32	244000	16000	5	150000000	9	458
4	r4.2xlarge	32	244000	16000	5	150000000	9	460
4	r4.2xlarge	32	244000	16000	5	150000000	9	462
4	r4.2xlarge	32	244000	18600	5	175000000	3	388
4	r4.2xlarge	32	244000	18600	5	175000000	7	496
4	r4.2xlarge	32	244000	20300	10	100000000	5	394
4	r4.2xlarge	32	244000	21300	5	200000000	7	574
4	r4.2xlarge	32	244000	30500	15	100000000	7	512
4	r4.xlarge	16	122000	16000	5	150000000	3	1080
4	r4.xlarge	16	122000	16000	5	150000000	3	1082
4	r4.xlarge	16	122000	16000	5	150000000	3	1104
4	r4.xlarge	16	122000	16000	5	150000000	3	1118
4	r4.xlarge	16	122000	16000	5	150000000	3	1122
6	m4.2xlarge	48	192000	16000	5	150000000	3	236
6	m4.2xlarge	48	192000	16000	5	150000000	3	238
6	m4.2xlarge	48	192000	16000	5	150000000	3	240
6	m4.2xlarge	48	192000	16000	5	150000000	3	242
6	m4.2xlarge	48	192000	16000	5	150000000	3	244
6	r4.2xlarge	48	366000	10500	5	100000000	3	168
6	r4.2xlarge	48	366000	10500	5	100000000	5	210
6	r4.2xlarge	48	366000	10500	5	100000000	9	226
6	r4.2xlarge	48	366000	13200	5	125000000	5	242
6	r4.2xlarge	48	366000	13200	5	125000000	5	242
6	r4.2xlarge	48	366000	13200	5	125000000	5	244
6	r4.2xlarge	48	366000	13200	5	125000000	7	246
6	r4.2xlarge	48	366000	13200	5	125000000	9	254
6	r4.2xlarge	48	366000	13200	5	125000000	9	258
6	r4.2xlarge	48	366000	16000	5	150000000	3	226
6	r4.2xlarge	48	366000	16000	5	150000000	3	228
6	r4.2xlarge	48	366000	16000	5	150000000	3	232
6	r4.2xlarge	48	366000	16000	5	150000000	5	270
6	r4.2xlarge	48	366000	16000	5	150000000	5	274
6	r4.2xlarge	48	366000	16000	5	150000000	5	280
6	r4.2xlarge	48	366000	16000	5	150000000	5	284
6	r4.2xlarge	48	366000	16000	5	150000000	5	284
6	r4.2xlarge	48	366000	16000	5	150000000	5	288
6	r4.2xlarge	48	366000	16000	5	150000000	7	282
6	r4.2xlarge	48	366000	16000	5	150000000	7	286
6	r4.2xlarge	48	366000	16000	5	150000000	7	298
6	r4.2xlarge	48	366000	16000	5	150000000	7	298
6	r4.2xlarge	48	366000	16000	5	150000000	9	296
6	r4.2xlarge	48	366000	18600	5	175000000	7	310
6	r4.2xlarge	48	366000	20300	10	100000000	3	252
6	r4.2xlarge	48	366000	20300	10	100000000	7	266
6	r4.2xlarge	48	366000	21300	5	200000000	7	370
6	r4.2xlarge	48	366000	30500	15	100000000	5	314
6	r4.xlarge	24	183000	16000	5	150000000	3	472
6	r4.xlarge	24	183000	16000	5	150000000	3	478
6	r4.xlarge	24	183000	16000	5	150000000	3	484
6	r4.xlarge	24	183000	16000	5	150000000	3	488
8	m4.2xlarge	64	256000	16000	5	150000000	3	194
8	m4.2xlarge	64	256000	16000	5	150000000	3	196
8	m4.2xlarge	64	256000	16000	5	150000000	3	198
8	r4.2xlarge	64	488000	10500	5	100000000	3	140
8	r4.2xlarge	64	488000	10500	5	100000000	5	174
8	r4.2xlarge	64	488000	10500	5	100000000	7	184
8	r4.2xlarge	64	488000	13200	5	125000000	3	154
8	r4.2xlarge	64	488000	13200	5	125000000	5	178
8	r4.2xlarge	64	488000	13200	5	125000000	5	180
8	r4.2xlarge	64	488000	13200	5	125000000	5	182
8	r4.2xlarge	64	488000	13200	5	125000000	5	182
8	r4.2xlarge	64	488000	13200	5	125000000	7	188
8	r4.2xlarge	64	488000	13200	5	125000000	9	192
8	r4.2xlarge	64	488000	16000	5	150000000	3	182
8	r4.2xlarge	64	488000	16000	5	150000000	5	224
8	r4.2xlarge	64	488000	16000	5	150000000	5	224
8	r4.2xlarge	64	488000	16000	5	150000000	7	238
8	r4.2xlarge	64	488000	16000	5	150000000	9	230
8	r4.2xlarge	64	488000	18600	5	175000000	5	230
8	r4.2xlarge	64	488000	18600	5	175000000	7	242
8	r4.2xlarge	64	488000	20300	10	100000000	5	192
8	r4.2xlarge	64	488000	21300	5	200000000	3	232
8	r4.2xlarge	64	488000	21300	5	200000000	7	276
8	r4.2xlarge	64	488000	30500	15	100000000	7	250
8	r4.xlarge	32	244000	16000	5	150000000	3	338
8	r4.xlarge	32	244000	16000	5	150000000	3	340
8	r4.xlarge	32	244000	16000	5	150000000	3	342
8	r4.xlarge	32	244000	16000	5	150000000	3	346
10	m4.2xlarge	80	320000	16000	5	150000000	3	150
10	m4.2xlarge	80	320000	16000	5	150000000	3	152
10	m4.2xlarge	80	320000	16000	5	150000000	3	154
10	m4.2xlarge	80	320000	16000	5	150000000	3	156
10	r4.2xlarge	80	610000	10500	5	100000000	3	124
10	r4.2xlarge	80	610000	10500	5	100000000	5	150
10	r4.2xlarge	80	610000	10500	5	100000000	7	164
10	r4.2xlarge	80	610000	13200	5	125000000	3	144
10	r4.2xlarge	80	610000	13200	5	125000000	5	174
10	r4.2xlarge	80	610000	13200	5	125000000	5	174
10	r4.2xlarge	80	610000	13200	5	125000000	5	178
10	r4.2xlarge	80	610000	13200	5	125000000	5	178
10	r4.2xlarge	80	610000	13200	5	125000000	7	180
10	r4.2xlarge	80	610000	13200	5	125000000	9	182
10	r4.2xlarge	80	610000	13200	5	125000000	9	188
10	r4.2xlarge	80	610000	13200	5	125000000	9	192
10	r4.2xlarge	80	610000	16000	5	150000000	7	182
10	r4.2xlarge	80	610000	18600	5	175000000	7	204
10	r4.2xlarge	80	610000	20300	10	100000000	3	170
10	r4.2xlarge	80	610000	20300	10	100000000	3	176
10	r4.2xlarge	80	610000	20300	10	100000000	9	186
10	r4.2xlarge	80	610000	21300	5	200000000	7	236
10	r4.2xlarge	80	610000	30500	15	100000000	5	206
10	r4.xlarge	40	305000	16000	5	150000000	3	246
10	r4.xlarge	40	305000	16000	5	150000000	3	248
10	r4.xlarge	40	305000	16000	5	150000000	3	250
10	r4.xlarge	40	305000	16000	5	150000000	3	252
12	m4.2xlarge	96	384000	16000	5	150000000	3	148
12	m4.2xlarge	96	384000	16000	5	150000000	3	150
12	r4.2xlarge	96	732000	10500	5	100000000	7	118
12	r4.2xlarge	96	732000	13200	5	125000000	3	132
12	r4.2xlarge	96	732000	13200	5	125000000	3	134
12	r4.2xlarge	96	732000	13200	5	125000000	3	136
12	r4.2xlarge	96	732000	13200	5	125000000	5	158
12	r4.2xlarge	96	732000	13200	5	125000000	5	158
12	r4.2xlarge	96	732000	13200	5	125000000	5	160
12	r4.2xlarge	96	732000	13200	5	125000000	7	162
12	r4.2xlarge	96	732000	13200	5	125000000	7	164
12	r4.2xlarge	96	732000	13200	5	125000000	7	164
12	r4.2xlarge	96	732000	13200	5	125000000	7	172
12	r4.2xlarge	96	732000	13200	5	125000000	9	166
12	r4.2xlarge	96	732000	16000	5	150000000	7	174
12	r4.2xlarge	96	732000	18600	5	175000000	5	174
12	r4.2xlarge	96	732000	18600	5	175000000	7	182
12	r4.2xlarge	96	732000	20300	10	100000000	5	144
12	r4.2xlarge	96	732000	20300	10	100000000	7	152
12	r4.2xlarge	96	732000	30500	15	100000000	5	170
12	r4.2xlarge	96	732000	30500	15	100000000	9	180
12	r4.xlarge	48	366000	16000	5	150000000	3	228
12	r4.xlarge	48	366000	16000	5	150000000	3	230
12	r4.xlarge	48	366000	16000	5	150000000	3	232
12	r4.xlarge	48	366000	16000	5	150000000	3	234
