instance_count	machine_type	slots	memory	data_size_MB	pages	links	convergence_criterion	gross_runtime
10	r4.2xlarge	80	610000	394	1000000	30000000	0.005	200
10	r4.2xlarge	80	610000	426	2000000	30000000	0.01	250
10	r4.2xlarge	80	610000	436	3000000	30000000	0.0005	546
10	r4.2xlarge	80	610000	436	3000000	30000000	0.005	366
10	r4.2xlarge	80	610000	436	3000000	30000000	0.01	304
12	r4.2xlarge	96	732000	131	1000000	10000000	0.0005	190
12	r4.2xlarge	96	732000	131	1000000	10000000	0.01	122
12	r4.2xlarge	96	732000	145	3000000	10000000	0.001	278
12	r4.2xlarge	96	732000	263	1000000	20000000	0.0005	234
12	r4.2xlarge	96	732000	263	1000000	20000000	0.005	168
12	r4.2xlarge	96	732000	284	2000000	20000000	0.005	234
12	r4.2xlarge	96	732000	284	2000000	20000000	0.01	216
12	r4.2xlarge	96	732000	291	3000000	20000000	0.0005	448
12	r4.2xlarge	96	732000	291	3000000	20000000	0.001	398
12	r4.2xlarge	96	732000	394	1000000	30000000	0.001	258
12	r4.2xlarge	96	732000	394	1000000	30000000	0.005	198
12	r4.2xlarge	96	732000	394	1000000	30000000	0.01	172
12	r4.2xlarge	96	732000	426	2000000	30000000	0.0005	436
12	r4.2xlarge	96	732000	426	2000000	30000000	0.001	394
12	r4.2xlarge	96	732000	426	2000000	30000000	0.01	252
12	r4.2xlarge	96	732000	436	3000000	30000000	0.0005	542
12	r4.2xlarge	96	732000	436	3000000	30000000	0.005	370
