instance_count	machine_type	slots	memory	data_size_MB	pages	links	convergence_criterion	gross_runtime
6	r4.2xlarge	48	366000	263	1000000	20000000	0.005	172
6	r4.2xlarge	48	366000	263	1000000	20000000	0.01	148
6	r4.2xlarge	48	366000	284	2000000	20000000	0.0005	360
6	r4.2xlarge	48	366000	284	2000000	20000000	0.001	314
6	r4.2xlarge	48	366000	284	2000000	20000000	0.005	248
6	r4.2xlarge	48	366000	284	2000000	20000000	0.01	206
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0001	562
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0005	450
6	r4.2xlarge	48	366000	291	3000000	20000000	0.001	400
6	r4.2xlarge	48	366000	291	3000000	20000000	0.001	414
6	r4.2xlarge	48	366000	291	3000000	20000000	0.005	298
6	r4.2xlarge	48	366000	291	3000000	20000000	0.01	250
6	r4.2xlarge	48	366000	291	3000000	20000000	0.01	264
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0001	404
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0005	286
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0005	336
6	r4.2xlarge	48	366000	394	1000000	30000000	0.005	224
6	r4.2xlarge	48	366000	394	1000000	30000000	0.01	198
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0001	532
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0001	540
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0005	434
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0005	444
6	r4.2xlarge	48	366000	426	2000000	30000000	0.001	392
6	r4.2xlarge	48	366000	426	2000000	30000000	0.005	298
6	r4.2xlarge	48	366000	426	2000000	30000000	0.01	258
6	r4.2xlarge	48	366000	426	2000000	30000000	0.01	266
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0001	690
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0005	540
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0005	556
6	r4.2xlarge	48	366000	436	3000000	30000000	0.001	500
6	r4.2xlarge	48	366000	436	3000000	30000000	0.005	364
6	r4.2xlarge	48	366000	436	3000000	30000000	0.005	374
6	r4.2xlarge	48	366000	436	3000000	30000000	0.01	312
6	r4.xlarge	24	183000	284	2000000	20000000	0.001	428
8	m4.2xlarge	64	256000	284	2000000	20000000	0.001	326
8	r4.2xlarge	64	488000	131	1000000	10000000	0.0001	228
8	r4.2xlarge	64	488000	131	1000000	10000000	0.001	172
8	r4.2xlarge	64	488000	131	1000000	10000000	0.005	134
8	r4.2xlarge	64	488000	131	1000000	10000000	0.01	120
8	r4.2xlarge	64	488000	142	2000000	10000000	0.0001	350
8	r4.2xlarge	64	488000	142	2000000	10000000	0.0005	268
8	r4.2xlarge	64	488000	142	2000000	10000000	0.001	244
8	r4.2xlarge	64	488000	142	2000000	10000000	0.005	182
8	r4.2xlarge	64	488000	142	2000000	10000000	0.01	160
8	r4.2xlarge	64	488000	142	2000000	10000000	0.01	172
8	r4.2xlarge	64	488000	145	3000000	10000000	0.0001	362
8	r4.2xlarge	64	488000	145	3000000	10000000	0.0005	320
8	r4.2xlarge	64	488000	145	3000000	10000000	0.001	290
8	r4.2xlarge	64	488000	145	3000000	10000000	0.005	206
8	r4.2xlarge	64	488000	145	3000000	10000000	0.01	178
8	r4.2xlarge	64	488000	263	1000000	20000000	0.0001	290
8	r4.2xlarge	64	488000	263	1000000	20000000	0.0005	246
8	r4.2xlarge	64	488000	263	1000000	20000000	0.001	206
8	r4.2xlarge	64	488000	263	1000000	20000000	0.001	216
8	r4.2xlarge	64	488000	263	1000000	20000000	0.005	166
8	r4.2xlarge	64	488000	263	1000000	20000000	0.01	140
8	r4.2xlarge	64	488000	263	1000000	20000000	0.01	152
8	r4.2xlarge	64	488000	284	2000000	20000000	0.0001	424
8	r4.2xlarge	64	488000	284	2000000	20000000	0.0005	388
8	r4.2xlarge	64	488000	284	2000000	20000000	0.001	324
8	r4.2xlarge	64	488000	284	2000000	20000000	0.005	238
8	r4.2xlarge	64	488000	284	2000000	20000000	0.01	216
8	r4.2xlarge	64	488000	291	3000000	20000000	0.0001	550
8	r4.2xlarge	64	488000	291	3000000	20000000	0.0005	464
8	r4.2xlarge	64	488000	291	3000000	20000000	0.0005	446
8	r4.2xlarge	64	488000	291	3000000	20000000	0.0005	462
8	r4.2xlarge	64	488000	291	3000000	20000000	0.001	402
8	r4.2xlarge	64	488000	291	3000000	20000000	0.005	300
8	r4.2xlarge	64	488000	291	3000000	20000000	0.005	312
8	r4.2xlarge	64	488000	291	3000000	20000000	0.01	254
8	r4.2xlarge	64	488000	394	1000000	30000000	0.0001	346
8	r4.2xlarge	64	488000	394	1000000	30000000	0.0005	330
8	r4.2xlarge	64	488000	394	1000000	30000000	0.001	256
8	r4.2xlarge	64	488000	394	1000000	30000000	0.001	268
8	r4.2xlarge	64	488000	394	1000000	30000000	0.005	200
8	r4.2xlarge	64	488000	394	1000000	30000000	0.01	178
8	r4.2xlarge	64	488000	426	2000000	30000000	0.0001	546
8	r4.2xlarge	64	488000	426	2000000	30000000	0.0005	426
8	r4.2xlarge	64	488000	426	2000000	30000000	0.001	390
8	r4.2xlarge	64	488000	426	2000000	30000000	0.001	398
8	r4.2xlarge	64	488000	426	2000000	30000000	0.005	296
8	r4.2xlarge	64	488000	426	2000000	30000000	0.01	256
8	r4.2xlarge	64	488000	436	3000000	30000000	0.0001	696
8	r4.2xlarge	64	488000	436	3000000	30000000	0.0005	556
8	r4.2xlarge	64	488000	436	3000000	30000000	0.001	496
8	r4.2xlarge	64	488000	436	3000000	30000000	0.005	382
10	m4.2xlarge	80	320000	284	2000000	20000000	0.001	288
10	r4.2xlarge	80	610000	131	1000000	10000000	0.0001	232
10	r4.2xlarge	80	610000	131	1000000	10000000	0.0005	192
10	r4.2xlarge	80	610000	131	1000000	10000000	0.001	176
10	r4.2xlarge	80	610000	131	1000000	10000000	0.005	138
10	r4.2xlarge	80	610000	131	1000000	10000000	0.01	122
10	r4.2xlarge	80	610000	142	2000000	10000000	0.0001	332
10	r4.2xlarge	80	610000	142	2000000	10000000	0.0001	352
10	r4.2xlarge	80	610000	142	2000000	10000000	0.001	254
10	r4.2xlarge	80	610000	142	2000000	10000000	0.01	160
10	r4.2xlarge	80	610000	145	3000000	10000000	0.0001	358
10	r4.2xlarge	80	610000	145	3000000	10000000	0.0005	296
10	r4.2xlarge	80	610000	145	3000000	10000000	0.001	276
10	r4.2xlarge	80	610000	145	3000000	10000000	0.005	208
10	r4.2xlarge	80	610000	145	3000000	10000000	0.01	174
10	r4.2xlarge	80	610000	145	3000000	10000000	0.01	194
10	r4.2xlarge	80	610000	263	1000000	20000000	0.0001	268
10	r4.2xlarge	80	610000	263	1000000	20000000	0.001	202
10	r4.2xlarge	80	610000	263	1000000	20000000	0.01	144
10	r4.2xlarge	80	610000	263	1000000	20000000	0.005	168
10	r4.2xlarge	80	610000	284	2000000	20000000	0.0001	438
10	r4.2xlarge	80	610000	284	2000000	20000000	0.0001	448
10	r4.2xlarge	80	610000	284	2000000	20000000	0.0005	362
10	r4.2xlarge	80	610000	284	2000000	20000000	0.001	316
10	r4.2xlarge	80	610000	284	2000000	20000000	0.005	238
10	r4.2xlarge	80	610000	284	2000000	20000000	0.005	254
10	r4.2xlarge	80	610000	284	2000000	20000000	0.01	202
10	r4.2xlarge	80	610000	284	2000000	20000000	0.01	210
10	r4.2xlarge	80	610000	291	3000000	20000000	0.0005	446
10	r4.2xlarge	80	610000	291	3000000	20000000	0.001	414
10	r4.2xlarge	80	610000	291	3000000	20000000	0.005	292
10	r4.2xlarge	80	610000	291	3000000	20000000	0.01	244
10	r4.2xlarge	80	610000	394	1000000	30000000	0.0001	342
10	r4.2xlarge	80	610000	394	1000000	30000000	0.0001	350
10	r4.2xlarge	80	610000	394	1000000	30000000	0.001	266
10	r4.2xlarge	80	610000	394	1000000	30000000	0.005	200
10	r4.2xlarge	80	610000	394	1000000	30000000	0.01	184
10	r4.2xlarge	80	610000	426	2000000	30000000	0.0005	426
10	r4.2xlarge	80	610000	426	2000000	30000000	0.001	394
10	r4.2xlarge	80	610000	426	2000000	30000000	0.005	294
10	r4.2xlarge	80	610000	426	2000000	30000000	0.01	250
10	r4.2xlarge	80	610000	436	3000000	30000000	0.0001	682
10	r4.2xlarge	80	610000	436	3000000	30000000	0.0005	546
10	r4.2xlarge	80	610000	436	3000000	30000000	0.001	494
10	r4.2xlarge	80	610000	436	3000000	30000000	0.005	366
10	r4.2xlarge	80	610000	436	3000000	30000000	0.01	304
10	r4.xlarge	40	305000	284	2000000	20000000	0.001	408
12	r4.2xlarge	96	732000	131	1000000	10000000	0.0001	228
12	r4.2xlarge	96	732000	131	1000000	10000000	0.0005	190
12	r4.2xlarge	96	732000	131	1000000	10000000	0.001	172
12	r4.2xlarge	96	732000	131	1000000	10000000	0.005	134
12	r4.2xlarge	96	732000	131	1000000	10000000	0.01	122
12	r4.2xlarge	96	732000	142	2000000	10000000	0.0001	324
12	r4.2xlarge	96	732000	142	2000000	10000000	0.0001	352
12	r4.2xlarge	96	732000	142	2000000	10000000	0.001	252
12	r4.2xlarge	96	732000	142	2000000	10000000	0.01	160
12	r4.2xlarge	96	732000	142	2000000	10000000	0.01	172
12	r4.2xlarge	96	732000	145	3000000	10000000	0.0001	362
12	r4.2xlarge	96	732000	145	3000000	10000000	0.0005	300
12	r4.2xlarge	96	732000	145	3000000	10000000	0.001	278
12	r4.2xlarge	96	732000	145	3000000	10000000	0.005	220
12	r4.2xlarge	96	732000	145	3000000	10000000	0.01	178
12	r4.2xlarge	96	732000	263	1000000	20000000	0.0001	302
12	r4.2xlarge	96	732000	263	1000000	20000000	0.0001	278
12	r4.2xlarge	96	732000	263	1000000	20000000	0.0005	234
12	r4.2xlarge	96	732000	263	1000000	20000000	0.001	208
12	r4.2xlarge	96	732000	263	1000000	20000000	0.005	168
12	r4.2xlarge	96	732000	263	1000000	20000000	0.01	142
12	r4.2xlarge	96	732000	284	2000000	20000000	0.001	308
12	r4.2xlarge	96	732000	284	2000000	20000000	0.0005	352
12	r4.2xlarge	96	732000	284	2000000	20000000	0.001	318
12	r4.2xlarge	96	732000	284	2000000	20000000	0.005	234
12	r4.2xlarge	96	732000	284	2000000	20000000	0.01	216
12	r4.2xlarge	96	732000	291	3000000	20000000	0.0001	542
12	r4.2xlarge	96	732000	291	3000000	20000000	0.0005	448
12	r4.2xlarge	96	732000	291	3000000	20000000	0.001	398
12	r4.2xlarge	96	732000	291	3000000	20000000	0.005	314
12	r4.2xlarge	96	732000	394	1000000	30000000	0.0001	334
12	r4.2xlarge	96	732000	394	1000000	30000000	0.001	258
12	r4.2xlarge	96	732000	394	1000000	30000000	0.0005	290
12	r4.2xlarge	96	732000	394	1000000	30000000	0.005	198
12	r4.2xlarge	96	732000	394	1000000	30000000	0.01	172
12	r4.2xlarge	96	732000	426	2000000	30000000	0.0001	544
12	r4.2xlarge	96	732000	426	2000000	30000000	0.0005	436
12	r4.2xlarge	96	732000	426	2000000	30000000	0.001	394
12	r4.2xlarge	96	732000	426	2000000	30000000	0.001	402
12	r4.2xlarge	96	732000	426	2000000	30000000	0.005	296
12	r4.2xlarge	96	732000	426	2000000	30000000	0.01	252
12	r4.2xlarge	96	732000	436	3000000	30000000	0.0001	664
12	r4.2xlarge	96	732000	436	3000000	30000000	0.0005	542
12	r4.2xlarge	96	732000	436	3000000	30000000	0.001	490
12	r4.2xlarge	96	732000	436	3000000	30000000	0.005	370
12	r4.2xlarge	96	732000	436	3000000	30000000	0.01	310
12	r4.xlarge	48	366000	284	2000000	20000000	0.001	418
