instance_count	machine_type	slots	memory	data_size_MB	pages	links	convergence_criterion	gross_runtime
2	r4.2xlarge	16	122000	436	3000000	30000000	0.001	618
2	r4.2xlarge	16	122000	436	3000000	30000000	0.005	462
2	r4.2xlarge	16	122000	436	3000000	30000000	0.005	496
2	r4.2xlarge	16	122000	436	3000000	30000000	0.01	392
2	r4.xlarge	8	61000	284	2000000	20000000	0.001	680
4	m4.2xlarge	32	128000	284	2000000	20000000	0.001	312
4	r4.2xlarge	32	244000	131	1000000	10000000	0.0001	232
4	r4.2xlarge	32	244000	131	1000000	10000000	0.0005	186
4	r4.2xlarge	32	244000	131	1000000	10000000	0.01	122
4	r4.2xlarge	32	244000	142	2000000	10000000	0.0001	330
4	r4.2xlarge	32	244000	142	2000000	10000000	0.0005	280
4	r4.2xlarge	32	244000	142	2000000	10000000	0.001	246
4	r4.2xlarge	32	244000	142	2000000	10000000	0.005	194
4	r4.2xlarge	32	244000	142	2000000	10000000	0.01	174
4	r4.2xlarge	32	244000	145	3000000	10000000	0.0001	366
4	r4.2xlarge	32	244000	145	3000000	10000000	0.0005	302
4	r4.2xlarge	32	244000	145	3000000	10000000	0.001	276
4	r4.2xlarge	32	244000	145	3000000	10000000	0.005	230
4	r4.2xlarge	32	244000	145	3000000	10000000	0.01	180
4	r4.2xlarge	32	244000	263	1000000	20000000	0.0001	320
4	r4.2xlarge	32	244000	263	1000000	20000000	0.0005	240
4	r4.2xlarge	32	244000	263	1000000	20000000	0.001	220
4	r4.2xlarge	32	244000	263	1000000	20000000	0.005	170
4	r4.2xlarge	32	244000	263	1000000	20000000	0.01	146
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0001	438
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0001	462
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0001	488
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0005	366
4	r4.2xlarge	32	244000	284	2000000	20000000	0.001	322
4	r4.2xlarge	32	244000	284	2000000	20000000	0.005	252
4	r4.2xlarge	32	244000	284	2000000	20000000	0.01	220
4	r4.2xlarge	32	244000	291	3000000	20000000	0.0001	572
4	r4.2xlarge	32	244000	291	3000000	20000000	0.0005	474
4	r4.2xlarge	32	244000	291	3000000	20000000	0.001	428
4	r4.2xlarge	32	244000	291	3000000	20000000	0.005	300
4	r4.2xlarge	32	244000	291	3000000	20000000	0.005	322
4	r4.2xlarge	32	244000	291	3000000	20000000	0.01	264
4	r4.2xlarge	32	244000	394	1000000	30000000	0.0001	352
4	r4.2xlarge	32	244000	394	1000000	30000000	0.0001	390
4	r4.2xlarge	32	244000	394	1000000	30000000	0.0005	290
4	r4.2xlarge	32	244000	394	1000000	30000000	0.001	266
4	r4.2xlarge	32	244000	394	1000000	30000000	0.001	304
4	r4.2xlarge	32	244000	394	1000000	30000000	0.005	210
4	r4.2xlarge	32	244000	426	2000000	30000000	0.0001	560
4	r4.2xlarge	32	244000	426	2000000	30000000	0.0005	462
4	r4.2xlarge	32	244000	426	2000000	30000000	0.0005	480
4	r4.2xlarge	32	244000	426	2000000	30000000	0.001	422
4	r4.2xlarge	32	244000	426	2000000	30000000	0.005	310
4	r4.2xlarge	32	244000	426	2000000	30000000	0.01	266
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0001	700
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0001	730
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0005	580
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0005	634
4	r4.2xlarge	32	244000	436	3000000	30000000	0.001	532
4	r4.2xlarge	32	244000	436	3000000	30000000	0.005	390
4	r4.2xlarge	32	244000	436	3000000	30000000	0.01	332
4	r4.xlarge	16	122000	284	2000000	20000000	0.001	482
4	r4.xlarge	16	122000	284	2000000	20000000	0.001	588
6	m4.2xlarge	48	192000	284	2000000	20000000	0.001	298
6	m4.2xlarge	48	192000	284	2000000	20000000	0.001	332
6	r4.2xlarge	48	366000	131	1000000	10000000	0.0001	236
6	r4.2xlarge	48	366000	131	1000000	10000000	0.0005	192
6	r4.2xlarge	48	366000	131	1000000	10000000	0.001	174
6	r4.2xlarge	48	366000	131	1000000	10000000	0.01	126
6	r4.2xlarge	48	366000	142	2000000	10000000	0.0001	340
6	r4.2xlarge	48	366000	142	2000000	10000000	0.0005	270
6	r4.2xlarge	48	366000	142	2000000	10000000	0.005	202
6	r4.2xlarge	48	366000	142	2000000	10000000	0.01	172
6	r4.2xlarge	48	366000	145	3000000	10000000	0.0001	370
6	r4.2xlarge	48	366000	145	3000000	10000000	0.0001	404
6	r4.2xlarge	48	366000	145	3000000	10000000	0.0005	324
6	r4.2xlarge	48	366000	145	3000000	10000000	0.001	286
6	r4.2xlarge	48	366000	145	3000000	10000000	0.005	210
6	r4.2xlarge	48	366000	145	3000000	10000000	0.01	178
6	r4.2xlarge	48	366000	263	1000000	20000000	0.0001	280
6	r4.2xlarge	48	366000	263	1000000	20000000	0.0005	236
6	r4.2xlarge	48	366000	263	1000000	20000000	0.005	164
6	r4.2xlarge	48	366000	284	2000000	20000000	0.0001	436
6	r4.2xlarge	48	366000	284	2000000	20000000	0.0005	360
6	r4.2xlarge	48	366000	284	2000000	20000000	0.001	316
6	r4.2xlarge	48	366000	284	2000000	20000000	0.005	248
6	r4.2xlarge	48	366000	284	2000000	20000000	0.01	208
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0001	582
6	r4.2xlarge	48	366000	291	3000000	20000000	0.0005	452
6	r4.2xlarge	48	366000	291	3000000	20000000	0.001	414
6	r4.2xlarge	48	366000	291	3000000	20000000	0.005	298
6	r4.2xlarge	48	366000	291	3000000	20000000	0.01	252
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0001	338
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0001	384
6	r4.2xlarge	48	366000	394	1000000	30000000	0.0005	296
6	r4.2xlarge	48	366000	394	1000000	30000000	0.001	262
6	r4.2xlarge	48	366000	394	1000000	30000000	0.01	206
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0001	534
6	r4.2xlarge	48	366000	426	2000000	30000000	0.0005	442
6	r4.2xlarge	48	366000	426	2000000	30000000	0.001	392
6	r4.2xlarge	48	366000	426	2000000	30000000	0.005	298
6	r4.2xlarge	48	366000	426	2000000	30000000	0.01	260
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0001	690
6	r4.2xlarge	48	366000	436	3000000	30000000	0.0005	550
6	r4.2xlarge	48	366000	436	3000000	30000000	0.001	500
6	r4.2xlarge	48	366000	436	3000000	30000000	0.005	366
6	r4.2xlarge	48	366000	436	3000000	30000000	0.01	314
6	r4.xlarge	24	183000	284	2000000	20000000	0.001	428
6	r4.xlarge	24	183000	284	2000000	20000000	0.001	472
8	m4.2xlarge	64	256000	284	2000000	20000000	0.001	294
8	m4.2xlarge	64	256000	284	2000000	20000000	0.001	328
8	r4.2xlarge	64	488000	131	1000000	10000000	0.0001	230
8	r4.2xlarge	64	488000	131	1000000	10000000	0.001	174
8	r4.2xlarge	64	488000	131	1000000	10000000	0.01	122
8	r4.2xlarge	64	488000	142	2000000	10000000	0.0001	332
8	r4.2xlarge	64	488000	142	2000000	10000000	0.0001	354
8	r4.2xlarge	64	488000	142	2000000	10000000	0.0005	268
8	r4.2xlarge	64	488000	142	2000000	10000000	0.001	246
8	r4.2xlarge	64	488000	142	2000000	10000000	0.01	174
8	r4.2xlarge	64	488000	145	3000000	10000000	0.0001	364
8	r4.2xlarge	64	488000	145	3000000	10000000	0.0005	300
8	r4.2xlarge	64	488000	145	3000000	10000000	0.005	216
8	r4.2xlarge	64	488000	145	3000000	10000000	0.01	180
8	r4.2xlarge	64	488000	263	1000000	20000000	0.0001	288
8	r4.2xlarge	64	488000	263	1000000	20000000	0.0001	314
8	r4.2xlarge	64	488000	263	1000000	20000000	0.0005	246
8	r4.2xlarge	64	488000	263	1000000	20000000	0.001	208
8	r4.2xlarge	64	488000	263	1000000	20000000	0.01	152
8	r4.2xlarge	64	488000	284	2000000	20000000	0.0001	428
8	r4.2xlarge	64	488000	284	2000000	20000000	0.0001	458
8	r4.2xlarge	64	488000	284	2000000	20000000	0.0005	380
8	r4.2xlarge	64	488000	284	2000000	20000000	0.001	326
8	r4.2xlarge	64	488000	284	2000000	20000000	0.005	238
8	r4.2xlarge	64	488000	284	2000000	20000000	0.01	220
8	r4.2xlarge	64	488000	291	3000000	20000000	0.0001	552
8	r4.2xlarge	64	488000	291	3000000	20000000	0.0005	446
8	r4.2xlarge	64	488000	291	3000000	20000000	0.001	406
8	r4.2xlarge	64	488000	291	3000000	20000000	0.005	308
8	r4.2xlarge	64	488000	291	3000000	20000000	0.01	262
8	r4.2xlarge	64	488000	394	1000000	30000000	0.0001	344
8	r4.2xlarge	64	488000	394	1000000	30000000	0.001	268
8	r4.2xlarge	64	488000	394	1000000	30000000	0.005	202
8	r4.2xlarge	64	488000	394	1000000	30000000	0.01	178
8	r4.2xlarge	64	488000	426	2000000	30000000	0.0001	546
8	r4.2xlarge	64	488000	426	2000000	30000000	0.0005	428
8	r4.2xlarge	64	488000	426	2000000	30000000	0.0005	462
8	r4.2xlarge	64	488000	426	2000000	30000000	0.001	398
8	r4.2xlarge	64	488000	426	2000000	30000000	0.005	298
8	r4.2xlarge	64	488000	426	2000000	30000000	0.01	256
8	r4.2xlarge	64	488000	436	3000000	30000000	0.0001	688
8	r4.2xlarge	64	488000	436	3000000	30000000	0.0001	718
8	r4.2xlarge	64	488000	436	3000000	30000000	0.0005	544
8	r4.2xlarge	64	488000	436	3000000	30000000	0.0005	568
8	r4.2xlarge	64	488000	436	3000000	30000000	0.001	496
8	r4.2xlarge	64	488000	436	3000000	30000000	0.005	376
8	r4.2xlarge	64	488000	436	3000000	30000000	0.01	312
8	r4.xlarge	32	244000	284	2000000	20000000	0.001	406
10	m4.2xlarge	80	320000	284	2000000	20000000	0.001	298
10	r4.2xlarge	80	610000	131	1000000	10000000	0.0001	234
10	r4.2xlarge	80	610000	131	1000000	10000000	0.001	184
10	r4.2xlarge	80	610000	131	1000000	10000000	0.005	136
10	r4.2xlarge	80	610000	142	2000000	10000000	0.0001	350
10	r4.2xlarge	80	610000	142	2000000	10000000	0.0005	286
10	r4.2xlarge	80	610000	142	2000000	10000000	0.001	264
10	r4.2xlarge	80	610000	142	2000000	10000000	0.005	186
10	r4.2xlarge	80	610000	145	3000000	10000000	0.0001	362
10	r4.2xlarge	80	610000	145	3000000	10000000	0.0001	408
10	r4.2xlarge	80	610000	145	3000000	10000000	0.0005	296
10	r4.2xlarge	80	610000	145	3000000	10000000	0.001	276
10	r4.2xlarge	80	610000	145	3000000	10000000	0.005	234
10	r4.2xlarge	80	610000	145	3000000	10000000	0.01	194
10	r4.2xlarge	80	610000	263	1000000	20000000	0.0001	270
10	r4.2xlarge	80	610000	263	1000000	20000000	0.0005	238
10	r4.2xlarge	80	610000	263	1000000	20000000	0.001	206
10	r4.2xlarge	80	610000	263	1000000	20000000	0.005	170
10	r4.2xlarge	80	610000	263	1000000	20000000	0.01	150
10	r4.2xlarge	80	610000	284	2000000	20000000	0.0001	442
10	r4.2xlarge	80	610000	284	2000000	20000000	0.0005	362
10	r4.2xlarge	80	610000	284	2000000	20000000	0.001	320
10	r4.2xlarge	80	610000	284	2000000	20000000	0.005	252
10	r4.2xlarge	80	610000	284	2000000	20000000	0.01	204
10	r4.2xlarge	80	610000	291	3000000	20000000	0.0001	554
10	r4.2xlarge	80	610000	291	3000000	20000000	0.0005	448
10	r4.2xlarge	80	610000	291	3000000	20000000	0.001	404
10	r4.2xlarge	80	610000	291	3000000	20000000	0.005	292
10	r4.2xlarge	80	610000	291	3000000	20000000	0.005	328
10	r4.2xlarge	80	610000	291	3000000	20000000	0.01	246
10	r4.2xlarge	80	610000	394	1000000	30000000	0.0001	344
10	r4.2xlarge	80	610000	394	1000000	30000000	0.0005	300
10	r4.2xlarge	80	610000	394	1000000	30000000	0.001	270
10	r4.2xlarge	80	610000	394	1000000	30000000	0.005	202
10	r4.2xlarge	80	610000	394	1000000	30000000	0.01	178
10	r4.2xlarge	80	610000	426	2000000	30000000	0.0001	536
10	r4.2xlarge	80	610000	426	2000000	30000000	0.0005	428
10	r4.2xlarge	80	610000	426	2000000	30000000	0.001	394
10	r4.2xlarge	80	610000	426	2000000	30000000	0.005	294
10	r4.2xlarge	80	610000	426	2000000	30000000	0.01	254
10	r4.2xlarge	80	610000	436	3000000	30000000	0.0001	682
10	r4.2xlarge	80	610000	436	3000000	30000000	0.0005	546
10	r4.2xlarge	80	610000	436	3000000	30000000	0.001	494
10	r4.2xlarge	80	610000	436	3000000	30000000	0.005	366
10	r4.2xlarge	80	610000	436	3000000	30000000	0.01	308
10	r4.xlarge	40	305000	284	2000000	20000000	0.001	418
12	m4.2xlarge	96	384000	284	2000000	20000000	0.001	298
12	m4.2xlarge	96	384000	284	2000000	20000000	0.001	328
12	r4.2xlarge	96	732000	131	1000000	10000000	0.0001	236
12	r4.2xlarge	96	732000	131	1000000	10000000	0.0005	192
12	r4.2xlarge	96	732000	131	1000000	10000000	0.001	174
12	r4.2xlarge	96	732000	131	1000000	10000000	0.01	124
12	r4.2xlarge	96	732000	142	2000000	10000000	0.0001	346
12	r4.2xlarge	96	732000	142	2000000	10000000	0.0005	284
12	r4.2xlarge	96	732000	142	2000000	10000000	0.001	252
12	r4.2xlarge	96	732000	142	2000000	10000000	0.005	190
12	r4.2xlarge	96	732000	142	2000000	10000000	0.01	172
12	r4.2xlarge	96	732000	145	3000000	10000000	0.0001	364
12	r4.2xlarge	96	732000	145	3000000	10000000	0.001	286
12	r4.2xlarge	96	732000	145	3000000	10000000	0.005	214
12	r4.2xlarge	96	732000	145	3000000	10000000	0.01	178
12	r4.2xlarge	96	732000	263	1000000	20000000	0.0001	266
12	r4.2xlarge	96	732000	263	1000000	20000000	0.0001	302
12	r4.2xlarge	96	732000	263	1000000	20000000	0.0005	228
12	r4.2xlarge	96	732000	263	1000000	20000000	0.001	208
12	r4.2xlarge	96	732000	263	1000000	20000000	0.005	166
12	r4.2xlarge	96	732000	263	1000000	20000000	0.01	146
12	r4.2xlarge	96	732000	284	2000000	20000000	0.0001	442
12	r4.2xlarge	96	732000	284	2000000	20000000	0.0005	356
12	r4.2xlarge	96	732000	284	2000000	20000000	0.001	332
12	r4.2xlarge	96	732000	284	2000000	20000000	0.005	238
12	r4.2xlarge	96	732000	284	2000000	20000000	0.01	212
12	r4.2xlarge	96	732000	291	3000000	20000000	0.0001	542
12	r4.2xlarge	96	732000	291	3000000	20000000	0.0001	578
12	r4.2xlarge	96	732000	291	3000000	20000000	0.0005	448
12	r4.2xlarge	96	732000	291	3000000	20000000	0.001	398
12	r4.2xlarge	96	732000	291	3000000	20000000	0.005	296
12	r4.2xlarge	96	732000	291	3000000	20000000	0.01	252
12	r4.2xlarge	96	732000	394	1000000	30000000	0.0001	338
12	r4.2xlarge	96	732000	394	1000000	30000000	0.0005	290
12	r4.2xlarge	96	732000	394	1000000	30000000	0.001	264
12	r4.2xlarge	96	732000	394	1000000	30000000	0.005	198
12	r4.2xlarge	96	732000	394	1000000	30000000	0.01	172
12	r4.2xlarge	96	732000	426	2000000	30000000	0.0001	544
12	r4.2xlarge	96	732000	426	2000000	30000000	0.0005	436
12	r4.2xlarge	96	732000	426	2000000	30000000	0.001	396
12	r4.2xlarge	96	732000	426	2000000	30000000	0.005	296
12	r4.2xlarge	96	732000	426	2000000	30000000	0.01	252
12	r4.2xlarge	96	732000	436	3000000	30000000	0.0001	666
12	r4.2xlarge	96	732000	436	3000000	30000000	0.0001	698
12	r4.2xlarge	96	732000	436	3000000	30000000	0.0005	542
12	r4.2xlarge	96	732000	436	3000000	30000000	0.001	490
12	r4.2xlarge	96	732000	436	3000000	30000000	0.005	370
12	r4.2xlarge	96	732000	436	3000000	30000000	0.01	310
12	r4.xlarge	48	366000	284	2000000	20000000	0.001	418
