instance_count	machine_type	slots	memory	data_size_MB	features	observations	k	gross_runtime
2	r4.2xlarge	16	122000	21300	5	200000000	9	4216
2	r4.2xlarge	16	122000	30500	15	100000000	3	1716
2	r4.2xlarge	16	122000	30500	15	100000000	5	2670
2	r4.2xlarge	16	122000	30500	15	100000000	7	1050
2	r4.2xlarge	16	122000	30500	15	100000000	7	2792
2	r4.2xlarge	16	122000	30500	15	100000000	9	1006
2	r4.2xlarge	16	122000	30500	15	100000000	9	2714
2	r4.2xlarge	16	122000	30500	15	100000000	9	2740
2	r4.xlarge	8	61000	16000	5	150000000	3	3878
2	r4.xlarge	8	61000	16000	5	150000000	3	3916
2	r4.xlarge	8	61000	16000	5	150000000	3	3952
4	m4.2xlarge	32	128000	16000	5	150000000	3	446
4	m4.2xlarge	32	128000	16000	5	150000000	3	568
4	m4.2xlarge	32	128000	16000	5	150000000	3	598
4	r4.2xlarge	32	244000	10500	5	100000000	3	250
4	r4.2xlarge	32	244000	10500	5	100000000	5	304
4	r4.2xlarge	32	244000	10500	5	100000000	7	320
4	r4.2xlarge	32	244000	13200	5	125000000	3	308
4	r4.2xlarge	32	244000	13200	5	125000000	5	368
4	r4.2xlarge	32	244000	13200	5	125000000	9	378
4	r4.2xlarge	32	244000	16000	5	150000000	5	420
4	r4.2xlarge	32	244000	16000	5	150000000	7	438
4	r4.2xlarge	32	244000	16000	5	150000000	9	460
4	r4.2xlarge	32	244000	18600	5	175000000	3	388
4	r4.2xlarge	32	244000	18600	5	175000000	5	478
4	r4.2xlarge	32	244000	18600	5	175000000	7	496
4	r4.2xlarge	32	244000	18600	5	175000000	9	518
4	r4.2xlarge	32	244000	20300	10	100000000	3	382
4	r4.2xlarge	32	244000	20300	10	100000000	5	394
4	r4.2xlarge	32	244000	20300	10	100000000	9	410
4	r4.2xlarge	32	244000	21300	5	200000000	3	484
4	r4.2xlarge	32	244000	21300	5	200000000	5	564
4	r4.2xlarge	32	244000	21300	5	200000000	7	580
4	r4.2xlarge	32	244000	21300	5	200000000	9	610
4	r4.2xlarge	32	244000	30500	15	100000000	3	432
4	r4.2xlarge	32	244000	30500	15	100000000	5	502
4	r4.2xlarge	32	244000	30500	15	100000000	9	526
4	r4.xlarge	16	122000	16000	5	150000000	3	1080
6	m4.2xlarge	48	192000	16000	5	150000000	3	240
6	r4.2xlarge	48	366000	10500	5	100000000	3	166
6	r4.2xlarge	48	366000	10500	5	100000000	5	210
6	r4.2xlarge	48	366000	10500	5	100000000	9	226
6	r4.2xlarge	48	366000	13200	5	125000000	3	206
6	r4.2xlarge	48	366000	13200	5	125000000	7	246
6	r4.2xlarge	48	366000	16000	5	150000000	5	284
6	r4.2xlarge	48	366000	16000	5	150000000	7	298
6	r4.2xlarge	48	366000	18600	5	175000000	3	246
6	r4.2xlarge	48	366000	18600	5	175000000	5	306
6	r4.2xlarge	48	366000	18600	5	175000000	9	324
6	r4.2xlarge	48	366000	20300	10	100000000	3	252
6	r4.2xlarge	48	366000	20300	10	100000000	9	270
6	r4.2xlarge	48	366000	21300	5	200000000	3	308
6	r4.2xlarge	48	366000	21300	5	200000000	5	346
6	r4.2xlarge	48	366000	21300	5	200000000	7	364
6	r4.2xlarge	48	366000	21300	5	200000000	7	382
6	r4.2xlarge	48	366000	30500	15	100000000	3	266
6	r4.2xlarge	48	366000	30500	15	100000000	5	314
6	r4.2xlarge	48	366000	30500	15	100000000	9	332
6	r4.xlarge	24	183000	16000	5	150000000	3	478
8	m4.2xlarge	64	256000	16000	5	150000000	3	196
8	r4.2xlarge	64	488000	10500	5	100000000	3	140
8	r4.2xlarge	64	488000	10500	5	100000000	5	174
8	r4.2xlarge	64	488000	10500	5	100000000	7	184
8	r4.2xlarge	64	488000	13200	5	125000000	3	154
8	r4.2xlarge	64	488000	13200	5	125000000	7	186
8	r4.2xlarge	64	488000	16000	5	150000000	3	182
8	r4.2xlarge	64	488000	16000	5	150000000	5	218
8	r4.2xlarge	64	488000	16000	5	150000000	9	230
8	r4.2xlarge	64	488000	18600	5	175000000	3	192
8	r4.2xlarge	64	488000	18600	5	175000000	7	242
8	r4.2xlarge	64	488000	20300	10	100000000	3	190
8	r4.2xlarge	64	488000	20300	10	100000000	9	202
8	r4.2xlarge	64	488000	21300	5	200000000	3	232
8	r4.2xlarge	64	488000	21300	5	200000000	5	262
8	r4.2xlarge	64	488000	21300	5	200000000	9	290
8	r4.2xlarge	64	488000	30500	15	100000000	3	204
8	r4.2xlarge	64	488000	30500	15	100000000	7	252
8	r4.xlarge	32	244000	16000	5	150000000	3	346
10	m4.2xlarge	80	320000	16000	5	150000000	3	154
10	r4.2xlarge	80	610000	10500	5	100000000	3	124
10	r4.2xlarge	80	610000	10500	5	100000000	7	152
10	r4.2xlarge	80	610000	10500	5	100000000	7	164
10	r4.2xlarge	80	610000	13200	5	125000000	3	144
10	r4.2xlarge	80	610000	13200	5	125000000	5	176
10	r4.2xlarge	80	610000	13200	5	125000000	9	192
10	r4.2xlarge	80	610000	16000	5	150000000	3	148
10	r4.2xlarge	80	610000	16000	5	150000000	7	182
10	r4.2xlarge	80	610000	18600	5	175000000	3	164
10	r4.2xlarge	80	610000	18600	5	175000000	5	200
10	r4.2xlarge	80	610000	18600	5	175000000	7	212
10	r4.2xlarge	80	610000	20300	10	100000000	3	176
10	r4.2xlarge	80	610000	20300	10	100000000	9	186
10	r4.2xlarge	80	610000	21300	5	200000000	3	204
10	r4.2xlarge	80	610000	21300	5	200000000	5	224
10	r4.2xlarge	80	610000	21300	5	200000000	7	248
10	r4.2xlarge	80	610000	30500	15	100000000	3	174
10	r4.2xlarge	80	610000	30500	15	100000000	7	210
10	r4.xlarge	40	305000	16000	5	150000000	3	248
12	m4.2xlarge	96	384000	16000	5	150000000	3	150
12	r4.2xlarge	96	732000	10500	5	100000000	3	96
12	r4.2xlarge	96	732000	10500	5	100000000	7	118
12	r4.2xlarge	96	732000	13200	5	125000000	3	132
12	r4.2xlarge	96	732000	13200	5	125000000	5	158
12	r4.2xlarge	96	732000	13200	5	125000000	7	172
12	r4.2xlarge	96	732000	16000	5	150000000	3	140
12	r4.2xlarge	96	732000	16000	5	150000000	5	170
12	r4.2xlarge	96	732000	16000	5	150000000	9	184
12	r4.2xlarge	96	732000	18600	5	175000000	3	144
12	r4.2xlarge	96	732000	18600	5	175000000	5	176
12	r4.2xlarge	96	732000	18600	5	175000000	7	182
12	r4.2xlarge	96	732000	20300	10	100000000	7	148
12	r4.2xlarge	96	732000	21300	5	200000000	3	160
12	r4.2xlarge	96	732000	21300	5	200000000	5	182
12	r4.2xlarge	96	732000	30500	15	100000000	3	144
12	r4.2xlarge	96	732000	30500	15	100000000	5	174
12	r4.xlarge	48	366000	16000	5	150000000	3	230
