instance_count	machine_type	slots	memory	data_size_MB	pages	links	convergence_criterion	gross_runtime
8	m4.2xlarge	64	256000	284	2000000	20000000	0.001	326
8	r4.2xlarge	64	488000	131	1000000	10000000	0.001	172
8	r4.2xlarge	64	488000	142	2000000	10000000	0.0001	320
8	r4.2xlarge	64	488000	142	2000000	10000000	0.005	182
8	r4.2xlarge	64	488000	145	3000000	10000000	0.001	298
8	r4.2xlarge	64	488000	263	1000000	20000000	0.0005	250
8	r4.2xlarge	64	488000	263	1000000	20000000	0.01	154
8	r4.2xlarge	64	488000	284	2000000	20000000	0.0005	366
8	r4.2xlarge	64	488000	284	2000000	20000000	0.005	234
8	r4.2xlarge	64	488000	291	3000000	20000000	0.0001	552
8	r4.2xlarge	64	488000	291	3000000	20000000	0.0005	440
8	r4.2xlarge	64	488000	291	3000000	20000000	0.005	300
8	r4.2xlarge	64	488000	394	1000000	30000000	0.0005	330
8	r4.2xlarge	64	488000	394	1000000	30000000	0.005	200
8	r4.2xlarge	64	488000	426	2000000	30000000	0.0005	438
8	r4.2xlarge	64	488000	426	2000000	30000000	0.005	294
8	r4.2xlarge	64	488000	436	3000000	30000000	0.0001	696
8	r4.2xlarge	64	488000	436	3000000	30000000	0.0005	544
8	r4.2xlarge	64	488000	436	3000000	30000000	0.005	368
10	m4.2xlarge	80	320000	284	2000000	20000000	0.001	298
10	r4.2xlarge	80	610000	131	1000000	10000000	0.0001	234
10	r4.2xlarge	80	610000	131	1000000	10000000	0.001	172
10	r4.2xlarge	80	610000	142	2000000	10000000	0.0001	332
10	r4.2xlarge	80	610000	142	2000000	10000000	0.005	202
10	r4.2xlarge	80	610000	145	3000000	10000000	0.0005	298
10	r4.2xlarge	80	610000	145	3000000	10000000	0.01	196
10	r4.2xlarge	80	610000	263	1000000	20000000	0.0005	260
10	r4.2xlarge	80	610000	263	1000000	20000000	0.005	162
10	r4.2xlarge	80	610000	284	2000000	20000000	0.0005	364
10	r4.2xlarge	80	610000	284	2000000	20000000	0.01	212
10	r4.2xlarge	80	610000	291	3000000	20000000	0.0001	554
10	r4.2xlarge	80	610000	291	3000000	20000000	0.001	418
10	r4.2xlarge	80	610000	291	3000000	20000000	0.005	292
10	r4.2xlarge	80	610000	394	1000000	30000000	0.0005	306
10	r4.2xlarge	80	610000	394	1000000	30000000	0.005	198
10	r4.2xlarge	80	610000	426	2000000	30000000	0.0005	428
10	r4.2xlarge	80	610000	426	2000000	30000000	0.005	286
10	r4.2xlarge	80	610000	436	3000000	30000000	0.0001	682
10	r4.2xlarge	80	610000	436	3000000	30000000	0.0005	530
10	r4.2xlarge	80	610000	436	3000000	30000000	0.01	324
10	r4.xlarge	40	305000	284	2000000	20000000	0.001	418
12	m4.2xlarge	96	384000	284	2000000	20000000	0.001	304
12	r4.2xlarge	96	732000	131	1000000	10000000	0.0005	188
12	r4.2xlarge	96	732000	142	2000000	10000000	0.001	254
12	r4.2xlarge	96	732000	145	3000000	10000000	0.001	278
12	r4.2xlarge	96	732000	263	1000000	20000000	0.0005	234
12	r4.2xlarge	96	732000	263	1000000	20000000	0.005	160
12	r4.2xlarge	96	732000	284	2000000	20000000	0.0005	352
12	r4.2xlarge	96	732000	284	2000000	20000000	0.005	232
12	r4.2xlarge	96	732000	291	3000000	20000000	0.0005	448
12	r4.2xlarge	96	732000	291	3000000	20000000	0.005	290
12	r4.2xlarge	96	732000	394	1000000	30000000	0.0005	290
12	r4.2xlarge	96	732000	394	1000000	30000000	0.005	194
12	r4.2xlarge	96	732000	426	2000000	30000000	0.0001	544
12	r4.2xlarge	96	732000	426	2000000	30000000	0.0005	432
12	r4.2xlarge	96	732000	426	2000000	30000000	0.01	268
12	r4.2xlarge	96	732000	436	3000000	30000000	0.0005	542
12	r4.2xlarge	96	732000	436	3000000	30000000	0.005	364
